SampleID,Transect,Site,ExposureLength,TrapID,Host,Parasitoid,Diagram ShortCode,Parasitised,Group
1080,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
1081,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
1085,Paluma,P780,long,B14,NA,Unparasitised,NA,FALSE,Screen Only
1090,Paluma,P780,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1093,Paluma,P780,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1098,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
1100,Paluma,P780,long,B16,NA,Unparasitised,NA,TRUE,Screen Only
1102,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
1104,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
1105,Paluma,P780,long,B16,NA,Unparasitised,NA,FALSE,Screen Only
1107,Paluma,P780,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
1138,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1139,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1140,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1141,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1142,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1143,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1144,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1145,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1146,Paluma,P880,medium,B13,pseudotakahashii,Unparasitised,NA,FALSE,Core
1147,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1148,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1149,Paluma,P880,medium,B13,pallidifrons,Unparasitised,NA,FALSE,Core
1150,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1151,Paluma,P880,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1152,Paluma,P880,medium,B13,pallidifrons,Unparasitised,NA,FALSE,Core
1153,Paluma,P880,medium,B13,pallidifrons,Unparasitised,NA,FALSE,Core
1154,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Screen Only
1155,Paluma,P880,long,B12,rubida,Leptolamina sp. 1,LM1,TRUE,Core
1157,Paluma,P880,long,B12,pallidifrons,Unparasitised,NA,FALSE,Core
1158,Paluma,P880,long,B12,NA,Unparasitised,NA,FALSE,Core
1160,Paluma,P880,long,B12,rubida,Unparasitised,NA,FALSE,Core
1161,Paluma,P880,long,B12,rubida,Leptolamina sp. 1,LM1,TRUE,Core
1162,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1163,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1164,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1165,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1166,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1167,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1168,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1169,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1170,Paluma,P880,long,B2,NA,Unparasitised,NA,FALSE,Core
1174,Paluma,P880,long,B2,pallidifrons,Ganaspis sp. 1,G1,TRUE,Enriching
1179,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1180,Paluma,P880,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1182,Paluma,P880,medium,B11,pseudotakahashii,Leptopilina sp. 1,LP1,TRUE,Core
1183,Paluma,P880,medium,B11,pseudotakahashii,Unparasitised,NA,FALSE,Core
1186,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1187,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1188,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1191,Paluma,P590,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1193,Paluma,P590,long,B6,NA,Unparasitised,NA,TRUE,Screen Only
1195,Paluma,P590,long,B4,NA,Unparasitised,NA,TRUE,Screen Only
1197,Paluma,P590,long,B4,NA,Unparasitised,NA,FALSE,Screen Only
1212,Paluma,P590,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1214,Paluma,P590,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1215,Paluma,P590,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1226,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1229,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1233,Paluma,P590,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1234,Paluma,P590,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1236,Paluma,P590,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1240,Paluma,P590,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1244,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1245,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1249,Paluma,P590,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1251,Paluma,P590,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1265,Paluma,P590,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1274,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1277,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1279,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1282,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1283,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1287,Paluma,P650,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1292,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1294,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1295,Paluma,P650,medium,B11,NA,Unparasitised,NA,FALSE,Screen Only
1301,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1302,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1303,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1304,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1305,Paluma,P650,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1306,Paluma,P650,long,B2,NA,Unparasitised,NA,TRUE,Screen Only
1307,Paluma,P650,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1308,Paluma,P650,long,B2,NA,Unparasitised,NA,TRUE,Screen Only
1315,Paluma,P650,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1324,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1325,Paluma,P650,long,B8,NA,Unparasitised,NA,TRUE,Screen Only
1327,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1328,Paluma,P650,long,B8,NA,Unparasitised,NA,FALSE,Screen Only
1426,Paluma,P350,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1428,Paluma,P350,long,B6,rubida,Asobara sp. 1,A1,TRUE,Enriching
1429,Paluma,P350,long,B6,NA,Unparasitised,NA,FALSE,Screen Only
1430,Paluma,P350,long,B6,NA,Pteromalidae sp. 1,P1,TRUE,Screen Only
1431,Paluma,P350,long,B6,rubida,Asobara sp. 2,A2,TRUE,Enriching
1432,Paluma,P350,long,B6,NA,Unparasitised,NA,TRUE,Core
1433,Paluma,P350,long,B6,NA,Asobara sp. 1,A1,TRUE,Screen Only
1434,Paluma,P350,long,B10,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
1435,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Core
1436,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
1438,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
1440,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
1441,Paluma,P350,long,B10,NA,Unparasitised,NA,FALSE,Screen Only
1443,Paluma,P350,medium,B1,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
1444,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1445,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1447,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1448,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1449,Paluma,P350,medium,B1,NA,Unparasitised,NA,FALSE,Screen Only
1450,Paluma,P350,medium,B5,sulfurigaster,Diapriidae sp. 1,D1,TRUE,Enriching
1451,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1452,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1453,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1454,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1455,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Core
1456,Paluma,P350,medium,B5,NA,Unparasitised,NA,FALSE,Screen Only
1459,Paluma,P350,medium,B3,pseudoananassae,Unparasitised,NA,FALSE,Core
1460,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1461,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1462,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1463,Paluma,P350,medium,B3,Drosophila sp. 1,Unparasitised,NA,FALSE,Core
1464,Paluma,P350,medium,B3,NA,Unparasitised,NA,FALSE,Screen Only
1465,Paluma,P350,medium,B3,sulfurigaster,Unparasitised,NA,FALSE,Core
1466,Paluma,P350,long,B2,NA,Unparasitised,NA,TRUE,Core
1467,Paluma,P350,long,B2,NA,Asobara sp. 1,A1,TRUE,Screen Only
1468,Paluma,P350,long,B2,NA,Unparasitised,NA,TRUE,Core
1472,Paluma,P350,long,B2,NA,Unparasitised,NA,FALSE,Screen Only
1474,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Core
1475,Paluma,P350,medium,B15,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
1478,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
1480,Paluma,P350,medium,B15,rubida,Unparasitised,NA,FALSE,Core
1481,Paluma,P350,medium,B15,NA,Unparasitised,NA,FALSE,Screen Only
1491,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1495,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1498,Paluma,P780,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
1501,Paluma,P780,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1506,Paluma,P780,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1513,Paluma,P780,short,B1,NA,Unparasitised,NA,TRUE,Screen Only
1520,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1521,Paluma,P780,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1526,Paluma,P780,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
1529,Paluma,P780,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1546,Paluma,P350,short,B9,birchii,Diapriidae sp. 1,D1,TRUE,Enriching
1547,Paluma,P350,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1550,Paluma,P350,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1551,Paluma,P350,short,B9,rubida,Unparasitised,NA,FALSE,Core
1552,Paluma,P350,short,B9,birchii,Diapriidae sp. 1,D1,TRUE,Enriching
1553,Paluma,P350,short,B9,NA,Asobara sp. 1,A1,TRUE,Core
1554,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
1555,Paluma,P350,short,B15,rubida,Asobara sp. 1,A1,TRUE,Enriching
1556,Paluma,P350,short,B15,NA,Unparasitised,NA,TRUE,Core
1557,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Core
1558,Paluma,P350,short,B15,rubida,Asobara sp. 2,A2,TRUE,Enriching
1559,Paluma,P350,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1562,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1563,Paluma,P350,short,B3,NA,Asobara sp. 1,A1,TRUE,Screen Only
1564,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1565,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1566,Paluma,P350,short,B3,pallidifrons,Unparasitised,NA,FALSE,Core
1567,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1568,Paluma,P350,short,B3,rubida,Unparasitised,NA,FALSE,Core
1569,Paluma,P350,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1571,Paluma,P350,short,B1,rubida,Asobara sp. 1,A1,TRUE,Core
1572,Paluma,P350,short,B1,rubida,Unparasitised,NA,FALSE,Core
1573,Paluma,P350,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1574,Paluma,P350,short,B1,rubida,Braconidae sp. 1,B1,TRUE,Enriching
1576,Paluma,P350,short,B1,rubida,Unparasitised,NA,FALSE,Core
1577,Paluma,P350,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1578,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
1584,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
1585,Kirrama,K670,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
1589,Kirrama,K670,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1601,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1602,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1607,Kirrama,K670,short,B15,NA,Unparasitised,NA,TRUE,Screen Only
1609,Kirrama,K670,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1612,Kirrama,K670,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1618,Kirrama,K670,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
1620,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1622,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1623,Kirrama,K670,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1634,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1635,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1636,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1637,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1638,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1639,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1640,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1641,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1642,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1643,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1644,Kirrama,K390,short,B13,rubida,Unparasitised,NA,FALSE,Core
1645,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1646,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1647,Kirrama,K390,short,B13,NA,Unparasitised,NA,FALSE,Core
1648,Kirrama,K390,short,B13,rubida,Pteromalidae sp. 1,P1,TRUE,Core
1649,Kirrama,K390,short,B13,rubida,Unparasitised,NA,FALSE,Core
1650,Kirrama,K390,short,B1,pseudoananassae,Unparasitised,NA,FALSE,Core
1652,Kirrama,K390,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1656,Kirrama,K390,short,B1,rubida,Unparasitised,NA,FALSE,Core
1658,Kirrama,K390,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1659,Kirrama,K390,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1661,Kirrama,K390,short,B9,NA,Unparasitised,NA,FALSE,Core
1662,Kirrama,K390,short,B9,rubida,Asobara sp. 1,A1,TRUE,Enriching
1665,Kirrama,K390,short,B9,birchii,Unparasitised,NA,TRUE,Enriching
1682,Paluma,P590,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1690,Paluma,P590,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
1695,Paluma,P590,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1696,Paluma,P590,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1700,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1702,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1705,Paluma,P590,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1710,Paluma,P590,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1711,Paluma,P590,short,B11,NA,Unparasitised,NA,TRUE,Screen Only
1722,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1723,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1724,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1725,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1726,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1727,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1728,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1729,Kirrama,K070,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1730,Kirrama,K390,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1734,Kirrama,K390,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1735,Kirrama,K390,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1736,Kirrama,K390,short,B11,NA,Unparasitised,NA,FALSE,Core
1737,Kirrama,K390,short,B11,pseudoananassae,Unparasitised,NA,FALSE,Core
1738,Kirrama,K390,short,B15,rubida,Unparasitised,NA,FALSE,Core
1742,Kirrama,K390,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1743,Kirrama,K390,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1748,Kirrama,K150,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1753,Kirrama,K150,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1758,Kirrama,K150,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1761,Kirrama,K150,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1772,Paluma,P590,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1774,Paluma,P590,short,B3,NA,Unparasitised,NA,TRUE,Screen Only
1778,Kirrama,K310,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1781,Kirrama,K310,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1782,Kirrama,K310,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1792,Kirrama,K310,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1794,Kirrama,K310,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1798,Kirrama,K310,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1799,Kirrama,K310,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1800,Kirrama,K310,short,B1,NA,Unparasitised,NA,TRUE,Screen Only
1803,Kirrama,K310,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1806,Kirrama,K310,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1816,Kirrama,K310,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1819,Kirrama,K310,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1820,Kirrama,K310,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
1823,Kirrama,K310,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1824,Kirrama,K310,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1831,Paluma,P590,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1832,Paluma,P590,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1833,Paluma,P590,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1835,Paluma,P590,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1836,Paluma,P590,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1846,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1848,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1850,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1851,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1853,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1856,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1857,Kirrama,K150,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1859,Kirrama,K150,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1862,Kirrama,K150,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1863,Kirrama,K150,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
1866,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Core
1867,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Core
1868,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1869,Kirrama,K730,short,B13,rubida,Unparasitised,NA,FALSE,Core
1870,Kirrama,K730,short,B13,rubida,Unparasitised,NA,FALSE,Core
1871,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1872,Kirrama,K730,short,B13,pseudotakahashii,Unparasitised,NA,FALSE,Core
1874,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1875,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1876,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1877,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1878,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1879,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1880,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1881,Kirrama,K730,short,B17,NA,Unparasitised,NA,FALSE,Screen Only
1882,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1883,Kirrama,K730,short,B13,rubida,Leptolamina sp. 1,LM1,TRUE,Enriching
1884,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1885,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1886,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1887,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1888,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1889,Kirrama,K730,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1890,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1891,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1893,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1894,Kirrama,K730,short,B3,rubida,Pteromalidae sp. 1,P1,TRUE,Core
1896,Kirrama,K730,short,B3,pseudotakahashii,Unparasitised,NA,FALSE,Core
1897,Kirrama,K730,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1898,Kirrama,K730,short,B11,rubida,Unparasitised,NA,FALSE,Core
1899,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1900,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1902,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1903,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Core
1904,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Screen Only
1905,Kirrama,K730,short,B11,NA,Unparasitised,NA,FALSE,Core
1908,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1910,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1912,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1917,Kirrama,K230,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
1925,Paluma,P250,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1927,Paluma,P250,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1929,Paluma,P250,short,B13,NA,Unparasitised,NA,FALSE,Screen Only
1930,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1933,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1934,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1936,Kirrama,K230,short,B1,NA,Unparasitised,NA,FALSE,Screen Only
1938,Paluma,P650,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1940,Paluma,P650,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1942,Paluma,P650,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1943,Paluma,P650,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1944,Paluma,P650,short,B5,NA,Unparasitised,NA,FALSE,Screen Only
1948,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1958,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1959,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1960,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1961,Paluma,P250,medium,B7,NA,Unparasitised,NA,FALSE,Screen Only
1979,Paluma,P250,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1983,Paluma,P250,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
1986,Paluma,P250,medium,B13,NA,Unparasitised,NA,TRUE,Screen Only
1990,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1992,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
1993,Paluma,P250,medium,B13,NA,Unparasitised,NA,FALSE,Screen Only
2023,Paluma,P250,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2042,Paluma,P250,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
2044,Paluma,P250,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
2048,Paluma,P250,short,B9,NA,Unparasitised,NA,FALSE,Screen Only
2054,Paluma,P650,short,B3,NA,Unparasitised,NA,FALSE,Screen Only
2065,Paluma,P250,short,B9,NA,Unparasitised,NA,TRUE,Screen Only
2074,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2076,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2078,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2079,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2081,Kirrama,K150,short,B15,NA,Unparasitised,NA,FALSE,Screen Only
2083,Paluma,P250,short,B7,NA,Unparasitised,NA,FALSE,Screen Only
